nom_commune;codes_postaux;code_insee;latitude;longitude;éloignement
Jarzé;49140;49163;47.55;-0.233333;1.15
La Breille-les-Pins;49390;49045;47.333333;0.083333;2.04
La Chapelle-Saint-Laud;49140;49076;47.616667;-0.3;1.28
La Lande-Chasles;49150;49171;47.466667;-0.066667;1.55
La Ménitré;49250;49201;47.4;-0.266667;0.91
La Pellerine;49490;49237;;;
Lasse;49490;49173;47.533333;0.016667;1.82
Le Guédéniau;49150;49157;47.5;-0.05;1.61
Les Rairies;49430;49257;47.65;-0.2;1.47
Les Rosiers-sur-Loire;49350;49261;;;
Le Vieil-Baugé;49150;49372;47.533333;-0.116667;1.39
Lézigné;49430;49174;47.633333;-0.283333;1.37
Linières-Bouton;49490;49175;47.466667;0.083333;2.04
Longué-Jumelles;49160;49180;;;
Lué-en-Baugeois;49140;49185;47.516667;-0.283333;0.85
Marcé;49140;49188;47.583333;-0.316667;1.09
Mazé;49250;49194;47.45;-0.266667;0.91
Meigné-le-Vicomte;49490;49197;47.516667;0.2;2.42
Méon;49490;49202;47.5;0.116667;2.15
Montigné-lès-Rairies;49430;49209;47.616667;-0.2;1.34
Montpollin;49150;49213;47.583333;-0.1;1.45
Morannes;49640;49220;47.75;-0.416667;2.05
Mouliherne;49390;49221;47.466667;0.016667;1.82
Neuillé;49680;49224;47.35;-0.033333;1.66
Noyant;49490;49228;47.516667;0.133333;2.2
Parçay-les-Pins;49390;49234;47.433333;0.166667;2.31
Pontigné;49150;49245;47.55;-0.033333;1.66
Saint-Clément-des-Levées;49350;49272;47.333333;-0.183333;1.18
Saint-Georges-du-Bois;49250;49280;47.5;-0.216667;1.07
Saint-Martin-d'Arcé;49150;49303;47.566667;-0.083333;1.5
Saint-Martin-de-la-Place;49160;49304;47.316667;-0.133333;1.48
Saint-Philbert-du-Peuple;49160;49311;47.4;-0.05;1.61
Saint-Quentin-lès-Beaurepaire;49150;49315;;;
Saumur;49400;49328;47.266667;-0.083333;1.5
Seiches-sur-le-Loir;49140;49333;47.583333;-0.366667;1.09
Sermaise;49140;49334;47.516667;-0.216667;1.47
Varennes-sur-Loire;49730;49361;47.233333;0.05;1.93
Vaulandry;49150;49380;47.6;-0.05;1.61
Vernantes;49390;49368;47.4;0.05;1.93
Vernoil;49390;49369;47.383333;0.083333;2.04
Villebernier;49400;49374;47.25;-0.033333;1.66
Vivy;49680;49378;47.333333;-0.066667;1.55
Ambillou-Château;49700;49003;47.266667;-0.35;1.04
Antoigné;49260;49009;;;
Artannes-sur-Thouet;49260;49011;47.2;-0.083333;1.5
Aubigné-sur-Layon;49540;49012;;;
Beaulieu-sur-Layon;49750;49022;47.316667;-0.583333;1.13
Brézé;49260;49046;47.166667;-0.066667;1.55
Brigné;49700;49047;47.233333;-0.383333;1.32
Brissac-Quincé;49320;49050;;;
Brossay;49700;49053;;;
Cernusson;49310;49057;47.183333;-0.483333;1.22
Chacé;49400;49060;47.21435;-0.07179;-1
Champ-sur-Layon;49380;49066;47.266667;-0.583333;2.21
Chanzeaux;49750;49071;47.266667;-0.65;1.32
Charcé-Saint-Ellier-sur-Aubance;49320;49078;;;
Chavagnes;49380;49086;47.266667;-0.466667;1.11
Chemellier;49320;49091;47.333333;-0.35;0.83
Chênehutte-Trèves-Cunault;49350;49094;;;
Cizay-la-Madeleine;49700;49100;47.183333;-0.183333;1.6
Cléré-sur-Layon;49560;49102;47.083333;-0.416667;1.8
Concourson-sur-Layon;49700;49104;47.183333;-0.333333;1.22
Coron;49690;49109;47.133333;-0.65;1.51
Courchamps;49260;49113;47.2;-0.166667;1.23
Coutures;49320;49115;47.366667;-0.35;0.87
Dénezé-sous-Doué;49700;49121;47.25;-0.266667;0.91
Distré;49400;49123;47.233333;-0.116667;1.39
Doué-la-Fontaine;49700;49125;47.2;-0.283333;1.13
Epieds;49260;49131;47.15;-0.05;1.61
Faveraye-Mâchelles;49380;49133;47.25;-0.5;0.84
Faye-d'Anjou;49380;49134;47.283333;-0.516667;0.64
Fontevraud-l'Abbaye;49590;49140;;;
Forges;49700;49141;47.216667;-0.25;1.03
Gennes;49350;49149;47.333333;-0.233333;1.01
Grézillé;49320;49154;47.333333;-0.35;0.83
La Fosse-de-Tigné;49540;49142;47.183333;-0.433333;1.22
La Plaine;49360;49240;47.066667;-0.616667;1.9
La Salle-de-Vihiers;49310;49325;47.15;-0.633333;1.94
Le Coudray-Macouard;49260;49112;47.2;-0.116667;1.39
Le Puy-Notre-Dame;49260;49253;47.116667;-0.233333;1.61
Les Alleuds;49320;49001;47.316667;-0.4;0.58
Les Cerqueux-sous-Passavant;49310;49059;;;
Les Ulmes;49700;49359;47.216667;-0.183333;1.5
Les Verchers-sur-Layon;49700;49365;47.15;-0.3;1.41
Le Thoureil;49350;49346;47.366667;-0.266667;1.1
Louerre;49700;49181;47.3;-0.333333;1.24
Louresse-Rochemenier;49700;49182;47.25;-0.316667;0.84
Luigné;49320;49186;47.283333;-0.383333;1.2
Martigné-Briand;49540;49191;47.233333;-0.416667;1.48
Meigné;49700;49198;47.233333;-0.216667;1.07
Montfort;49700;49207;47.2;-0.216667;1.13
Montilliers;49310;49211;47.183333;-0.5;1.22
Montreuil-Bellay;49260;49215;47.133333;-0.15;1.51
Montsoreau;49730;49219;47.216667;0.066667;1.99
Notre-Dame-d'Allençon;49380;49227;47.3;-0.466667;1.36
Noyant-la-Plaine;49700;49230;47.266667;-0.366667;1.24
Nueil-sur-Layon;49560;49232;47.116667;-0.366667;1.61
Parnay;49730;49235;47.233333;0.016667;1.82
Passavant-sur-Layon;49560;49236;47.116667;-0.383333;1.61
Rablay-sur-Layon;49750;49256;47.283333;-0.583333;0.89
Rou-Marson;49400;49262;47.233333;-0.15;1.41
Saint-Cyr-en-Bourg;49260;49274;47.2;-0.05;1.61
Saint-Georges-des-Sept-Voies;49350;49279;47.35;-0.283333;1.31
Saint-Georges-sur-Layon;49700;49282;47.2;-0.366667;1.13
Saint-Just-sur-Dive;49260;49291;47.183333;-0.083333;1.5
Saint-Lambert-du-Lattay;49750;49292;47.3;-0.633333;0.66
Saint-Macaire-du-Bois;49260;49302;47.116667;-0.266667;2.05
Saint-Paul-du-Bois;49310;49310;47.083333;-0.55;1.8
Saulgé-l'Hôpital;49320;49327;47.3;-0.366667;1
Saumur;49400;49328;47.266667;-0.083333;1.5
Somloire;49360;49336;47.033333;-0.6;2.09
Souzay-Champigny;49400;49341;47.233333;-0.016667;1.72
Tancoigné;49310;49342;47.166667;-0.416667;1.74
Thouarcé;49380;49345;47.266667;-0.5;0.74
Tigné;49540;49348;47.2;-0.433333;1.13
Trémont;49310;49356;47.15;-0.45;1.41
Turquant;49730;49358;47.216667;0.033333;1.88
Valanjou;49670;49153;;;
Varrains;49400;49362;47.216667;-0.066667;1.55
Vauchrétien;49320;49363;47.333333;-0.483333;1.71
Vaudelnay;49260;49364;47.15;-0.2;1.41
Verrie;49400;49370;47.266667;-0.183333;2.02
Vihiers;49310;49373;47.15;-0.533333;1.41
Chanteloup-les-Bois;49340;49070;47.1;-0.683333;1.7
Cholet;49300;49099;47.066667;-0.883333;1.9
La Renaudière;49450;49258;47.116667;-1.05;1.63
La Romagne;49740;49260;47.066667;-1.016667;1.9
La Séguinière;49280;49332;47.066667;-0.933333;1.9
La Tessoualle;49280;49343;47;-0.85;2.28
Le Longeron;49710;49179;47.016667;-1.066667;2.18
Les Cerqueux;49360;49058;;;
Maulévrier;49360;49192;47.016667;-0.75;2.18
Mazières-en-Mauges;49280;49195;47.05;-0.816667;1.99
Montfaucon-Montigné;49230;49206;47.1;-1.116667;1.85
Nuaillé;49340;49231;47.1;-0.8;1.7
Roussay;49450;49263;47.083333;-1.066667;1.8
Saint-André-de-la-Marche;49450;49264;47.1;-1;1.7
Saint-Christophe-du-Bois;49280;49269;47.033333;-0.95;2.09
Saint-Crespin-sur-Moine;49230;49273;47.1;-1.183333;2.06
Saint-Germain-sur-Moine;49230;49285;47.116667;-1.133333;1.9
Saint-Léger-sous-Cholet;49280;49299;47.1;-0.916667;1.7
Saint-Macaire-en-Mauges;49450;49301;47.116667;-1;1.61
Tillières;49230;49349;47.15;-1.166667;2.01
Torfou;49660;49350;47.033333;-1.116667;2.09
Toutlemonde;49360;49352;47.05;-0.766667;1.99
Trémentines;49340;49355;47.116667;-0.783333;1.61
Vezins;49340;49371;47.116667;-0.716667;1.61
Yzernay;49360;49381;47.016667;-0.7;2.18
Andrezé;49600;49006;47.166667;-0.966667;1.43
Angers;49000;49007;47.466667;-0.55;1
Beaucouzé;49070;49020;47.466667;-0.633333;1
Beaupréau;49600;49023;47.2;-1;1.47
Beausse;49410;49024;47.316667;-0.916667;1.34
Bégrolles-en-Mauges;49122;49027;47.15;-0.933333;1.41
Béhuard;49170;49028;47.383333;-0.65;1.07
Botz-en-Mauges;49110;49034;47.3;-1;1.47
Bouchemaine;49080;49035;47.416667;-0.6;0.17
Bourgneuf-en-Mauges;49290;49039;47.316667;-0.833333;1.29
Bouzillé;49530;49040;47.333333;-1.116667;1.85
Champtoceaux;49270;49069;47.333333;-1.266667;2.33
Champtocé-sur-Loire;49123;49068;47.416667;-0.866667;1.04
Chaudron-en-Mauges;49110;49083;47.283333;-0.983333;1.42
Drain;49530;49126;47.35;-1.2;2.12
Gesté;49600;49151;47.183333;-1.116667;1.85
Ingrandes;49123;49160;47.4;-0.916667;1.2
Jallais;49510;49162;47.2;-0.866667;1.13
La Boissière-sur-Evre;49110;49033;47.3;-1.083333;1.74
La Chapelle-du-Genêt;49600;49072;47.183333;-1.016667;1.52
La Chapelle-Saint-Florent;49410;49075;47.333333;-1.05;1.63
La Chaussaire;49600;49085;47.2;-1.15;1.96
La Jubaudière;49510;49165;47.166667;-0.9;1.32
Landemont;49270;49172;47.266667;-1.25;2.28
La Poitevinière;49510;49243;;;
La Pommeraye;49620;49244;47.35;-0.85;0.98
La Possonnière;49170;49247;47.383333;-0.683333;0.67
La Salle-et-Chapelle-Aubry;49110;49324;;;
La Varenne;49270;49360;47.316667;-1.316667;2.5
Le Fief-Sauvin;49600;49137;47.216667;-1.033333;1.58
Le Fuilet;49270;49145;47.283333;-1.116667;1.85
Le Marillais;49410;49190;47.35;-1.066667;1.69
Le May-sur-Evre;49122;49193;47.133333;-0.9;1.51
Le Mesnil-en-Vallée;49410;49204;47.366667;-0.933333;1.25
Le Pin-en-Mauges;49110;49239;47.25;-0.9;1.86
Le Puiset-Doré;49600;49252;47.233333;-1.1;1.79
Liré;49530;49177;47.35;-1.166667;2.01
Montjean-sur-Loire;49570;49212;47.383333;-0.866667;1.04
Montrevault;49110;49218;47.266667;-1.05;1.63
Saint-Christophe-la-Couperie;49270;49270;;;
Saint-Florent-le-Vieil;49410;49276;47.366667;-1.016667;1.52
Saint-Georges-sur-Loire;49170;49283;47.416667;-0.766667;0.81
Saint-Germain-des-Prés;49170;49284;47.416667;-0.833333;1.81
Saint-Jean-de-Linières;49070;49289;;;
Saint-Laurent-de-la-Plaine;49290;49295;47.316667;-0.8;0.82
Saint-Laurent-des-Autels;49270;49296;47.283333;-1.183333;2.06
Saint-Laurent-du-Mottay;49410;49297;47.35;-0.95;1.31
Saint-Léger-des-Bois;49170;49298;47.466667;-0.716667;0.75
Saint-Martin-du-Fouilloux;49170;49306;47.433333;-0.7;0.5
Saint-Philbert-en-Mauges;49600;49312;47.15;-1.016667;1.52
Saint-Pierre-Montlimart;49110;49313;47.266667;-1.033333;1.58
Saint-Quentin-en-Mauges;49110;49314;47.283333;-0.916667;1.51
Saint-Rémy-en-Mauges;49110;49316;47.266667;-1.066667;1.69
Saint-Sauveur-de-Landemont;49270;49320;;;
Savennières;49170;49329;47.383333;-0.65;1.07
Villedieu-la-Blouère;49450;49375;47.15;-1.066667;1.69
Andigné;49220;49005;47.666667;-0.783333;1.57
Angers;49000;49007;47.466667;-0.55;1
Angrie;49440;49008;47.566667;-0.966667;1.36
Armaillé;49420;49010;47.716667;-1.133333;1.9
Aviré;49500;49014;47.7;-0.783333;1.76
Avrillé;49240;49015;47.5;-0.583333;0.61
Bécon-les-Granits;49370;49026;47.5;-0.8;0.82
Bouillé-Ménard;49520;49036;47.733333;-0.966667;1.95
Bourg-l'Evêque;49520;49038;47.733333;-1.016667;1.95
Brain-sur-Longuenée;49220;49043;47.583333;-0.766667;1.09
Candé;49440;49054;47.566667;-1.033333;1.58
Cantenay-Epinard;49460;49055;47.533333;-0.566667;1.13
Carbay;49420;49056;47.733333;-1.216667;2.17
Challain-la-Potherie;49440;49061;47.633333;-1.05;1.63
Chambellay;49220;49064;47.683333;-0.683333;1.66
Châtelais;49520;49081;47.766667;-0.916667;2.14
Chazé-Henry;49860;49088;47.75;-1.116667;2.05
Chazé-sur-Argos;49500;49089;47.616667;-0.883333;1.61
Combrée;49520;49103;47.7;-1.033333;1.76
Freigné;49440;49144;47.55;-1.1;1.79
Gené;49220;49148;47.633333;-0.8;1.37
Grez-Neuville;49220;49155;47.6;-0.683333;1.18
Grugé-l'Hôpital;49520;49156;47.75;-1.033333;2.05
La Chapelle-Hullin;49860;49073;47.766667;-1.066667;2.14
La Chapelle-sur-Oudon;49500;49077;47.683333;-0.816667;1.66
La Cornuaille;49440;49108;47.516667;-0.983333;1.42
La Ferrière-de-Flée;49500;49136;47.733333;-0.85;1.95
La Jaille-Yvon;49220;49161;47.733333;-0.666667;1.95
La Meignanne;49220;49196;47.516667;-0.666667;1.63
La Membrolle-sur-Longuenée;49220;49200;;;
La Pouëze;49370;49249;47.55;-0.8;0.89
La Prévière;49420;49250;47.716667;-1.183333;2.06
Le Bourg-d'Iré;49520;49037;;;
Le Lion-d'Angers;49220;49176;47.633333;-0.716667;1.37
Le Louroux-Béconnais;49370;49183;47.516667;-0.883333;1.09
Le Plessis-Macé;49220;49242;47.55;-0.666667;1.21
Le Tremblay;49520;49354;47.683333;-1.016667;1.66
L'Hôtellerie-de-Flée;49500;49158;47.75;-0.883333;2.05
Loiré;49440;49178;47.616667;-0.983333;1.42
Louvaines;49500;49184;47.7;-0.8;1.76
Marans;49500;49187;47.633333;-0.85;1.37
Montguillon;49500;49208;47.733333;-0.733333;1.95
Montreuil-Juigné;49460;49214;;;
Montreuil-sur-Maine;49220;49217;47.65;-0.7;1.47
Noëllet;49520;49226;47.7;-1.083333;1.79
Noyant-la-Gravoyère;49520;49229;47.7;-0.966667;1.76
Nyoiseau;49500;49233;47.716667;-0.916667;1.86
Pouancé;49420;49248;47.75;-1.166667;2.05
Pruillé;49220;49251;47.583333;-0.65;1.09
Saint-Augustin-des-Bois;49170;49266;47.466667;-0.783333;1.29
Saint-Clément-de-la-Place;49370;49271;47.533333;-0.75;1.35
Sainte-Gemmes-d'Andigné;49500;49277;;;
Saint-Lambert-la-Potherie;49070;49294;47.483333;-0.683333;1
Saint-Martin-du-Bois;49500;49305;47.7;-0.75;1.76
Saint-Michel-et-Chanveaux;49420;49309;47.683333;-1.133333;1.9
Saint-Sauveur-de-Flée;49500;49319;47.75;-0.783333;2.05
Saint-Sigismond;49123;49321;;;
Segré;49500;49331;47.683333;-0.866667;1.66
Vergonnes;49420;49366;47.733333;-1.083333;1.95
Vern-d'Anjou;49220;49367;47.6;-0.833333;1.78
Villemoisan;49370;49376;47.466667;-0.883333;1.35
Agneaux;50180;50002;49.116667;-1.1;1.33
Airel;50680;50004;49.216667;-1.083333;1.42
Amigny;50620;50006;49.15;-1.183333;1.25
Auvers;50500;50023;49.3;-1.316667;0.84
Auxais;50500;50024;49.216667;-1.283333;1.04
Baudre;50000;50034;49.083333;-1.066667;1.51
Beaucoudray;50420;50039;48.966667;-1.133333;1.42
Bérigny;50810;50046;49.15;-0.933333;2.24
Beslon;50800;50048;48.85;-1.15;1.24
Beuvrigny;50420;50050;48.966667;-1;1.88
Biéville;50160;50054;49.083333;-0.883333;2.52
Bourguenolles;50800;50069;48.8;-1.3;1.45
Brectouville;50160;50075;49.016667;-1.016667;1.79
Brévands;50500;50080;49.333333;-1.183333;1.34
Canisy;50750;50095;49.083333;-1.166667;1.45
Carantilly;50570;50098;49.066667;-1.233333;1.31
Carentan;50500;50099;49.3;-1.233333;0.68
Catz;50500;50107;49.316667;-1.183333;1.23
Cavigny;50620;50106;49.2;-1.1;1.5
Cerisy-la-Forêt;50680;50110;49.2;-0.933333;2.24
Champrepus;50800;50118;48.833333;-1.316667;1.69
Chérencé-le-Héron;50800;50130;;;
Chevry;50420;50134;48.966667;-1.116667;1.24
Condé-sur-Vire;50890;50139;49.05;-1.033333;1.69
Couvains;50680;50148;;;
Dangy;50750;50159;49.05;-1.216667;1.67
Domjean;50420;50164;48.983333;-1.033333;1.69
Fervaches;50420;50180;49;-1.083333;1.42
Fleury;50800;50185;48.85;-1.283333;1.2
Fourneaux;50420;50192;48.966667;-1.033333;1.69
Giéville;50160;50202;49.016667;-0.983333;1.97
Gourfaleur;50750;50213;49.083333;-1.116667;1.24
Gouvets;50420;50214;48.933333;-1.1;1.33
Graignes-Mesnil Angot;50620;50216;49.25;-1.2;0.91
Guilberville;50160;50224;48.983333;-0.95;2.15
Hébécrevon;50180;50239;49.133333;-1.166667;0.96
La Barre-de-Semilly;50810;50032;49.116667;-1.033333;2.06
La Bloutière;50800;50060;48.866667;-1.233333;0.78
La Chapelle-en-Juger;50570;50123;49.133333;-1.216667;0.85
La Colombe;50800;50137;48.866667;-1.183333;0.94
La Haye-Bellefond;50410;50234;;;
La Lande-d'Airou;50800;50262;48.816667;-1.283333;1.12
La Luzerne;50680;50283;49.133333;-1.05;1.6
La Mancellière-sur-Vire;50750;50287;49.066667;-1.066667;1.66
Lamberville;50160;50261;49.083333;-0.9;2.42
La Meauffe;50880;50297;49.183333;-1.116667;1.24
La Trinité;50800;50607;48.783333;-1.233333;1.06
Le Chefresne;50410;50128;48.9;-1.15;1.06
Le Dézert;50620;50161;49.2;-1.166667;0.96
Le Guislain;50410;50225;48.966667;-1.233333;1.8
Le Hommet-d'Arthenay;50620;50248;49.183333;-1.183333;0.87
Le Mesnil-Amey;50570;50302;49.1;-1.2;1.26
Le Mesnil-Eury;50570;50310;49.15;-1.233333;0.81
Le Mesnil-Herman;50750;50313;49.033333;-1.15;1.06
Le Mesnil-Opac;50860;50316;49.016667;-1.1;1.33
Le Mesnil-Raoult;50420;50319;49.033333;-1.066667;1.51
Le Mesnil-Rouxelin;50000;50321;49.15;-1.083333;1.42
Le Mesnil-Véneron;50620;50324;49.233333;-1.166667;0.96
Le Mesnil-Vigot;50570;50325;49.15;-1.283333;1.06
Le Perron;50160;50398;49.05;-0.9;2.42
Les Champs-de-Losque;50620;50119;49.183333;-1.233333;1.31
Les Veys;50500;50631;49.316667;-1.15;1.69
Lozon;50570;50280;49.133333;-1.266667;0.51
Margueray;50410;50291;48.9;-1.133333;1.15
Marigny;50570;50292;49.1;-1.25;0.51
Maupertuis;50410;50295;48.95;-1.2;1.09
Méautis;50500;50298;49.283333;-1.3;0.63
Montabot;50410;50334;48.933333;-1.116667;1.24
Montbray;50410;50338;48.883333;-1.1;1.33
Montmartin-en-Graignes;50620;50348;49.283333;-1.15;1.5
Montrabot;50810;50351;49.116667;-0.883333;2.52
Montreuil-sur-Lozon;50570;50352;49.133333;-1.233333;0.6
Moon-sur-Elle;50680;50356;49.2;-1.05;1.6
Morigny;50410;50357;48.883333;-1.066667;1.75
Moyon;50860;50363;49;-1.116667;1.24
Notre-Dame-d'Elle;50810;50380;49.116667;-0.966667;2.06
Percy;50410;50393;48.916667;-1.183333;0.87
Placy-Montaigu;50160;50404;49.033333;-0.9;2.42
Pont-Hébert;50880;50409;49.166667;-1.133333;1.15
Précorbin;50810;50414;49.083333;-0.95;2.15
Quibou;50750;50420;49.066667;-1.2;1.33
Raids;50500;50422;49.216667;-1.35;1.63
Rampan;50000;50423;49.133333;-1.15;1.8
Remilly-sur-Lozon;50570;50431;49.183333;-1.25;1.5
Rouffigny;50800;50440;48.8;-1.25;1
Rouxeville;50810;50441;49.1;-0.95;2.15
Saint-Amand;50160;50444;49.05;-0.966667;2.06
Saint-André-de-Bohon;50500;50445;49.233333;-1.25;0.76
Saint-André-de-l'Epine;50680;50446;49.133333;-1;1.88
Saint-Clair-sur-l'Elle;50680;50455;49.2;-1.033333;1.69
Saint-Côme-du-Mont;50500;50458;49.333333;-1.266667;0.8
Saint-Ebremond-de-Bonfossé;50750;50465;49.066667;-1.15;1.06
Sainte-Cécile;50800;50453;48.833333;-1.183333;0.89
Sainteny;50500;50564;49.233333;-1.316667;1.1
Sainte-Suzanne-sur-Vire;50750;50556;49.066667;-1.066667;1.66
Saint-Fromond;50620;50468;49.216667;-1.1;1.48
Saint-Georges-de-Bohon;50500;50470;49.25;-1.25;0.53
Saint-Georges-d'Elle;50680;50473;49.15;-0.966667;2.06
Saint-Georges-Montcocq;50000;50475;49.133333;-1.083333;1.42
Saint-Germain-d'Elle;50810;50476;49.116667;-0.916667;2.33
Saint-Gilles;50180;50483;49.1;-1.166667;0.96
Saint-Hilaire-Petitville;50500;50485;49.3;-1.233333;0.68
Saint-Jean-de-Daye;50620;50488;49.233333;-1.133333;1.41
Saint-Jean-de-Savigny;50680;50491;49.2;-0.983333;1.97
Saint-Jean-des-Baisants;50810;50492;49.1;-0.966667;2.06
Saint-Lô;50000;50502;49.116667;-1.083333;1.42
Saint-Louet-sur-Vire;50420;50504;48.983333;-0.983333;1.97
Saint-Martin-de-Bonfossé;50750;50512;49.05;-1.166667;0.96
Saint-Pellerin;50500;50534;49.3;-1.183333;1.16
Saint-Pierre-de-Semilly;50810;50538;49.116667;-1;1.88
Saint-Romphaire;50750;50545;49.033333;-1.1;1.33
Saint-Samson-de-Bonfossé;50750;50546;49.05;-1.133333;1.15
Saint-Vigor-des-Monts;50420;50563;48.916667;-1.083333;1.42
Soulles;50750;50581;49.016667;-1.183333;1.23
Tessy-sur-Vire;50420;50592;48.966667;-1.066667;1.51
Torigni-sur-Vire;50160;50601;49.033333;-0.983333;1.97
Tribehou;50620;50606;49.216667;-1.233333;1.18
Troisgots;50420;50608;49.016667;-1.066667;1.51
Vidouville;50810;50635;49.1;-0.9;2.42
Villebaudon;50410;50637;48.966667;-1.166667;0.96
Villedieu-les-Poêles;50800;50639;48.833333;-1.216667;0.89
Villiers-Fossard;50680;50641;49.166667;-1.066667;1.51
Angey;50530;50009;48.75;-1.5;1.17
Argouges;50240;50018;48.5;-1.4;2.02
Aucey-la-Plaine;50170;50019;48.533333;-1.483333;1.91
Avranches;50300;50025;48.683333;-1.366667;1.4
Bacilly;50530;50027;48.7;-1.433333;1.34
Barenton;50720;50029;48.6;-0.833333;2.79
Beauchamps;50320;50038;48.833333;-1.366667;1.17
Beauficel;50150;50040;48.733333;-0.95;2.15
Beauvoir;50170;50042;48.6;-1.5;1.68
Bellefontaine;50520;50043;48.683333;-0.966667;2.06
Bion;50140;50056;48.616667;-0.916667;2.33
Boisyvon;50800;50062;48.8;-1.133333;1.49
Braffais;50870;50071;48.75;-1.266667;1.38
Brécey;50370;50074;48.733333;-1.166667;1.78
Brouains;50150;50088;;;
Buais;50640;50090;48.516667;-0.966667;2.06
Carnet;50240;50100;48.516667;-1.35;1.96
Carolles;50740;50102;48.75;-1.55;1.17
Céaux;50220;50108;48.633333;-1.383333;1.57
Champcervon;50320;50115;48.783333;-1.4;1.06
Champcey;50530;50116;48.733333;-1.45;1.23
Champeaux;50530;50117;48.733333;-1.533333;1.49
Chasseguey;50520;50125;48.65;-1.083333;1.51
Chaulieu;50150;50514;;;
Chavoy;50870;50126;48.733333;-1.333333;1.23
Chérencé-le-Roussel;50520;50131;48.7;-1.016667;1.79
Chèvreville;50600;50133;48.616667;-1.05;1.62
Coulouvray-Boisbenâtre;50670;50144;48.783333;-1.1;1.33
Courtils;50220;50146;48.633333;-1.433333;1.76
Crollon;50220;50155;48.583333;-1.383333;1.74
Cuves;50670;50158;48.716667;-1.116667;1.29
Dragey-Ronthon;50530;50167;;;
Ducey;50220;50168;48.616667;-1.3;1.62
Equilly;50320;50174;48.833333;-1.383333;0.89
Ferrières;50640;50179;;;
Folligny;50320;50188;48.816667;-1.416667;0.95
Fontenay;50140;50189;48.616667;-1.016667;1.79
Gathemo;50150;50195;48.766667;-0.966667;2.06
Genêts;50530;50199;48.683333;-1.483333;1.4
Ger;50850;50200;48.683333;-0.8;2.97
Hamelin;50730;50229;48.55;-1.216667;1.85
Heussé;50640;50245;48.5;-0.9;2.42
Hocquigny;50320;50247;48.816667;-1.416667;0.95
Huisnes-sur-Mer;50170;50253;48.6;-1.45;1.68
Husson;50640;50254;48.566667;-0.883333;2.52
Isigny-le-Buat;50540;50256;48.616667;-1.166667;1.62
Juilley;50220;50259;48.6;-1.35;1.68
Jullouville;50610;50066;;;
Juvigny-le-Tertre;50520;50260;48.683333;-1.016667;1.79
La Bazoge;50520;50037;48.65;-1.033333;1.69
La Chaise-Baudouin;50370;50112;48.766667;-1.233333;1.32
La Chapelle-Cécelin;50800;50121;48.816667;-1.166667;0.96
La Chapelle-Urée;50370;50124;48.666667;-1.15;1.54
La Croix-Avranchin;50240;50154;48.55;-1.383333;1.85
La Godefroy;50300;50205;48.683333;-1.3;1.4
La Gohannière;50300;50206;48.7;-1.25;2.41
La Haye-Pesnel;50320;50237;48.8;-1.4;1
La Lucerne-d'Outremer;50320;50281;48.783333;-1.433333;1.06
La Mouche;50320;50361;48.8;-1.35;1.38
Lapenty;50600;50263;48.583333;-1;1.88
La Rochelle-Normande;50530;50434;48.766667;-1.433333;1.12
Le Fresne-Poret;50850;50193;48.7;-0.833333;2.79
Le Grand-Celland;50370;50217;48.683333;-1.183333;1.4
Le Luot;50870;50282;48.75;-1.316667;1.17
Le Mesnil-Adelée;50520;50300;48.7;-1.066667;1.51
Le Mesnil-Gilbert;50670;50312;48.716667;-1.066667;1.51
Le Mesnillard;50600;50315;48.633333;-1.083333;1.57
Le Mesnil-Ozenne;50220;50317;48.666667;-1.233333;1.65
Le Mesnil-Rainfray;50520;50318;48.666667;-1.05;1.6
Le Mesnil-Tôve;50520;50323;48.7;-1.016667;1.79
Le Mont-Saint-Michel;50170;50353;;;
Le Neufbourg;50140;50371;48.65;-0.95;2.15
Le Petit-Celland;50370;50399;48.7;-1.216667;1.34
Les Chambres;50320;50114;48.766667;-1.383333;1.13
Les Chéris;50220;50132;48.633333;-1.25;1.57
Les Cresnays;50370;50152;48.716667;-1.133333;1.31
Les Loges-Marchis;50600;50274;48.55;-1.1;1.85
Les Loges-sur-Brécey;50370;50275;48.766667;-1.166667;1.13
Le Tanu;50320;50590;48.816667;-1.35;1.39
Le Teilleul;50640;50591;48.55;-0.883333;2.52
Le Val-Saint-Père;50300;50616;48.666667;-1.35;1.46
Lingeard;50670;50271;48.733333;-1.033333;1.69
Lolif;50530;50276;48.733333;-1.383333;1.79
Macey;50170;50284;48.566667;-1.433333;1.79
Marcey-les-Grèves;50300;50288;48.7;-1.383333;1.34
